pathway,tissue,weighting_variant,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
REACTOME_COLLAGEN_FORMATION,ileum,all_nes,1.014661700643524,0.7795470681863699,1.3129885817752318,0.8845374767529793,0.8330177205978604,1.5224736035985955,1.1751651188106151,2.3073640376852014,1.7411653737326145,1.9031307740815235,0.9636485344515608,1.6640408954831352,1.523377788918407,1.4706399539466464,0.722385693964515,1.3347493574728124
REACTOME_COLLAGEN_FORMATION,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7411653737326145,1.9031307740815235,0.0,1.6640408954831352,0.0,1.4706399539466464,0.0,0.0
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,ileum,all_nes,0.7356772458625056,0.9303164260957374,1.585671385246136,0.6009000949812733,-1.2874242708511257,1.368097348288449,1.45134550435284,2.1073861367133877,1.692041419136783,1.9855527658600527,0.9364735000079468,1.7395086270552775,1.6606229710578142,1.489616539733594,0.7614369451854567,1.89146421310745
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,ileum,significant_only,0.0,0.0,1.585671385246136,0.0,0.0,0.0,0.0,0.0,1.692041419136783,1.9855527658600527,0.0,1.7395086270552775,0.0,1.489616539733594,0.0,1.89146421310745
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,ileum,all_nes,0.7152983873228687,-0.8073825422774678,1.2230510625756197,0.6066751061852864,-0.7571036827961498,1.4412759272092417,1.286680594361956,2.433100201357909,1.8686843693260689,2.0217783032036003,1.1892724886498565,1.56298645183111,1.083784528225672,1.5214805429731413,-0.733315279353483,1.190461223193939
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8686843693260689,2.0217783032036003,0.0,1.56298645183111,0.0,1.5214805429731413,0.0,0.0
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,ileum,all_nes,0.7099480640902979,-1.050710860841625,1.1375966842814689,-0.920519485750342,1.170430140186031,0.8484735991960338,-1.5486042620636833,0.9927308784577208,-1.1504232177345108,1.9292845788411463,1.2347398838911074,0.898538643151345,-1.5210714098428644,1.3750992927082732,1.380378536325371,1.0946879921432882
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9292845788411463,0.0,0.0,0.0,0.0,0.0,0.0
KEGG_ECM_RECEPTOR_INTERACTION,ileum,all_nes,1.314278401425905,1.195324428367532,1.4318738194776617,-0.7468359979658953,0.7591751469688092,1.278091230736239,0.7601018090860528,2.0464188015027776,1.157038038757391,1.6936096227482584,1.188915995264077,1.5331165707030154,1.6182798650034305,1.3601621370444448,0.7714436030353772,1.7344579165218073
KEGG_ECM_RECEPTOR_INTERACTION,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6936096227482584,0.0,0.0,0.0,0.0,0.0,1.7344579165218073
KEGG_FOCAL_ADHESION,ileum,all_nes,1.0802156683131456,-0.8048289977362261,1.3829287638535432,-1.4780386869685496,0.7932386135072916,1.3129165916262775,0.8229821844437424,0.0,1.2000739955863022,1.6456220058853004,0.976162094765245,1.400721662383414,0.9704788603191068,1.491348418064163,1.1623989900056202,1.6016868475674884
KEGG_FOCAL_ADHESION,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6456220058853004,0.0,0.0,0.0,1.491348418064163,0.0,1.6016868475674884
KEGG_TGF_BETA_SIGNALING_PATHWAY,ileum,all_nes,-0.965916405321028,-0.8867516844009462,-1.5127732086332186,-1.432467389938286,1.0929982042263375,1.164892430478676,0.8974292835773009,-0.6425911000820144,1.159111916331688,1.1821278428798356,1.0382666027980991,2.147652664272637,0.9674302483267,1.3102576431275763,1.2689565651392858,1.2217635769585706
KEGG_TGF_BETA_SIGNALING_PATHWAY,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.147652664272637,0.0,0.0,0.0,0.0
HALLMARK_ANGIOGENESIS,ileum,all_nes,-1.01666366932584,-1.7396559518494203,0.9430551306739936,0.7261351584512618,0.940517145464515,1.4932831707090803,1.2606894459633402,2.642587726914668,1.1527251914832108,1.583177950931015,0.6378361735072523,0.9329710262053542,0.8746395656705027,1.348602244592844,-0.8585083636305726,-0.8748031238008878
HALLMARK_ANGIOGENESIS,ileum,significant_only,0.0,-1.7396559518494203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.583177950931015,0.0,0.0,0.0,0.0,0.0,0.0
HALLMARK_APICAL_JUNCTION,ileum,all_nes,0.9172697006940496,-1.0444170908898045,0.8832904386493913,-1.2357233287377232,-0.9902209482634304,0.9378402210096852,-0.9924017403498822,-0.5014400144113007,1.247089084947956,1.4645093751561709,1.1239869148217718,1.119185202597435,0.8991552431908836,1.5302479368833772,1.2640157722687586,1.0134738438526392
HALLMARK_APICAL_JUNCTION,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5302479368833772,0.0,0.0
HALLMARK_E2F_TARGETS,ileum,all_nes,-3.0948264711244104,-1.2369371064391328,-3.304860370315653,3.039630328286309,-1.6828048358451249,-2.9285049726702157,1.3002685136154517,-1.6177347740672086,-3.386248592416308,1.2177788979958732,2.011698475505378,1.8422341154689736,2.7043414584439143,0.8503672273568981,1.7729937865515446,-1.2267315414613973
HALLMARK_E2F_TARGETS,ileum,significant_only,-3.0948264711244104,0.0,-3.304860370315653,3.039630328286309,0.0,-2.9285049726702157,0.0,-1.6177347740672086,-3.386248592416308,0.0,2.011698475505378,1.8422341154689736,2.7043414584439143,0.0,0.0,0.0
HALLMARK_G2M_CHECKPOINT,ileum,all_nes,-3.275330190864428,-1.121387391174922,-3.23480671961496,2.9998354165866763,-2.0486997079557567,-2.859482199560367,1.22602057812239,-1.577592157296885,-3.361317878949169,1.092216563287311,1.9542293366202608,1.883893652188208,2.897668395260661,0.8843804715478218,1.4308129152724685,-1.1677137061666705
HALLMARK_G2M_CHECKPOINT,ileum,significant_only,-3.275330190864428,0.0,-3.23480671961496,2.9998354165866763,0.0,-2.859482199560367,0.0,-1.577592157296885,-3.361317878949169,0.0,1.9542293366202608,1.883893652188208,2.897668395260661,0.0,0.0,0.0
HALLMARK_MYC_TARGETS_V1,ileum,all_nes,-2.50190080968941,-1.429453737026285,-2.5386845712343,2.524660227935576,-1.5286831545823227,-1.2435207812817193,1.275048067630836,-1.4067651095232383,-2.4471025731550093,0.8159005659003923,1.65703920986147,1.8848870287061852,1.8473666768309176,0.8876671444141165,1.5416696033356017,-1.474739333870423
HALLMARK_MYC_TARGETS_V1,ileum,significant_only,-2.50190080968941,0.0,-2.5386845712343,2.524660227935576,0.0,0.0,0.0,0.0,-2.4471025731550093,0.0,0.0,1.8848870287061852,1.8473666768309176,0.0,0.0,0.0
HALLMARK_MYC_TARGETS_V2,ileum,all_nes,-1.4605128014074351,-0.8389147006984556,1.067761730026771,1.6391424706872622,-1.8743653116639425,1.7426436210214171,-0.7347957489543143,-1.1738525341062809,-1.8991646008592544,1.482778776483734,1.652385433845235,1.5386913261046364,-0.9460381521544438,0.7934108205557133,1.5639027938225034,-1.2586567011098708
HALLMARK_MYC_TARGETS_V2,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,1.7426436210214171,0.0,0.0,-1.8991646008592544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALLMARK_KRAS_SIGNALING_UP,ileum,all_nes,0.7568284564552766,-1.974437485529515,0.9692107286448384,-0.6668205568617892,1.3121183375597414,1.2790093009474144,1.09237880283791,-1.0896785844017411,1.1929732672392592,1.2321327433688558,-0.7170376045836094,-1.2986554457353654,-1.3234189575053197,1.0461940063914663,0.9841669152056765,-2.014422474064708
HALLMARK_KRAS_SIGNALING_UP,ileum,significant_only,0.0,-1.974437485529515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.014422474064708
HALLMARK_KRAS_SIGNALING_DN,ileum,all_nes,1.4317789171148363,1.1840743099618292,0.8279743361991365,1.0316797585420476,0.7944651287970703,-1.308586193946263,0.6473816147582693,-1.065259006163632,-0.8432590842505657,0.730702330201409,1.1793027037565351,0.7401286478249673,-1.556229291891714,0.5319207947655048,0.788694237827873,1.1419010804589085
HALLMARK_KRAS_SIGNALING_DN,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.556229291891714,0.0,0.0,0.0
REACTOME_SIGNALING_BY_WNT,ileum,all_nes,-1.1245874344084366,1.1318294892359644,0.8477361381204503,-1.151754148160088,0.7877924337951385,-0.660069572145502,-1.06931291157623,-1.1640948672345224,-0.8994777667272219,1.2733834678664306,0.9327940954468736,0.9904154100598314,-0.9238178146063828,1.3539631961540337,1.3943123940485738,1.83177515750156
REACTOME_SIGNALING_BY_WNT,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83177515750156
REACTOME_SIGNALING_BY_WNT_IN_CANCER,ileum,all_nes,-1.0575809923649608,0.7223344483706094,0.818684490255254,0.5626348903468779,0.8856596566414864,0.657122183336004,0.8181590882493571,1.2513796148793483,-0.715064054309851,1.0753496663912416,1.2207110191272934,1.1252371912172676,-1.0850310925931443,1.0471159330147628,0.9080815297886016,1.457658866763296
REACTOME_SIGNALING_BY_WNT_IN_CANCER,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACTOME_CELL_CYCLE,ileum,all_nes,-3.057271523275501,-1.0180817935091817,-3.4115790394806607,3.0429326998480453,-1.395975396552781,-2.666688832203274,1.1696322110549,-1.6964505354459154,-3.4025631659037754,1.223698309084276,1.9928343848981829,1.796257516589396,2.8752862104975407,0.7653612476712156,1.503494118674292,-1.2019931754392317
REACTOME_CELL_CYCLE,ileum,significant_only,-3.057271523275501,0.0,-3.4115790394806607,3.0429326998480453,0.0,-2.666688832203274,0.0,-1.6964505354459154,-3.4025631659037754,0.0,1.9928343848981829,1.796257516589396,2.8752862104975407,0.0,0.0,0.0
REACTOME_DNA_REPLICATION,ileum,all_nes,-2.132042043238723,-0.9527971870618948,-1.985677937402741,2.10068885044938,-1.8663135700075963,-1.7422072153544734,1.2448800560606754,-1.505302720470269,-2.092086055503562,-1.3592285926100258,1.576025750435971,1.8031172334922432,1.990409895714176,0.7338178264711216,1.3048239792140357,-1.3416895768718808
REACTOME_DNA_REPLICATION,ileum,significant_only,-2.132042043238723,0.0,-1.985677937402741,2.10068885044938,0.0,-1.7422072153544734,0.0,0.0,-2.092086055503562,0.0,0.0,1.8031172334922432,1.990409895714176,0.0,0.0,0.0
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,ileum,all_nes,0.9516633092492168,-1.389300742277281,1.037553695990975,-0.8621349363627493,1.2294230408904834,1.4930042669315966,0.902037555517246,-0.9503596455124252,-1.0750440952375595,1.5526922018007168,0.6854551925636897,-0.7335899797159599,-1.606525169842744,1.1514536298254214,1.1737428170763085,-0.6773660305880566
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5526922018007168,0.0,0.0,-1.606525169842744,0.0,0.0,0.0
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,ileum,all_nes,0.8681468799359262,-1.1078074555110804,0.7508103814422366,-0.8379510146010599,1.1740008520177123,1.1935088297335548,1.328602374247874,-1.3128013808819452,-0.8076928424881462,1.3892946570188904,-1.2701612064633323,-0.8418554706744239,-1.7121837913620976,1.17839180761117,1.241121639117149,-0.8729978418736667
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7121837913620976,0.0,0.0,0.0
KEGG_WNT_SIGNALING_PATHWAY,ileum,all_nes,-0.9620337486077124,1.437015165739357,1.0949145438462504,-1.326101227199533,0.7991528002276037,-0.7586362047529076,-1.0738255989647203,-1.0704017430228852,0.8132147728891189,1.288113610736592,0.9990131284775244,1.2716245342869057,-1.2638751160008852,1.3501810275570518,1.3958371291803813,1.870687635875284
KEGG_WNT_SIGNALING_PATHWAY,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.870687635875284
KEGG_MAPK_SIGNALING_PATHWAY,ileum,all_nes,0.9667301704095952,-1.284587535583939,1.307726039255957,-1.2170520612695626,1.109367614614894,1.824715407183854,0.700409791633732,-0.9745305434259312,-1.2883585659158463,1.6296913049919188,1.1484483240570238,1.0510266292866783,-1.758263779229284,1.2462318894477833,1.4344800136248037,-0.8035079267892613
KEGG_MAPK_SIGNALING_PATHWAY,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,1.824715407183854,0.0,0.0,0.0,1.6296913049919188,0.0,0.0,-1.758263779229284,0.0,0.0,0.0
KEGG_COLORECTAL_CANCER,ileum,all_nes,0.6387478444137659,-1.2158142489067254,-1.188177038286068,0.9112539697938256,1.1483509171511306,1.4041205135999144,-0.9269909268768264,-1.345716237908137,-2.249697611300414,1.3090162211201026,1.2611358021638477,-0.8173006943390293,-1.6315903910002247,0.9064507793156245,1.0806143261584156,-1.2174889797748891
KEGG_COLORECTAL_CANCER,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.249697611300414,0.0,0.0,0.0,-1.6315903910002247,0.0,0.0,0.0
KEGG_CELL_CYCLE,ileum,all_nes,-2.438379601473451,-1.0490809856337826,-2.9057339634042902,2.527881083161315,-1.663672254969488,-1.9463915154092843,1.1263550201089585,-1.5731159727647883,-2.9597682891235637,0.8274841281790299,1.917281317934855,1.6474636716554198,2.348991738552296,0.6983327327827571,1.376780195514163,-1.468939107651565
KEGG_CELL_CYCLE,ileum,significant_only,-2.438379601473451,0.0,-2.9057339634042902,2.527881083161315,0.0,-1.9463915154092843,0.0,-1.5731159727647883,-2.9597682891235637,0.0,1.917281317934855,1.6474636716554198,2.348991738552296,0.0,0.0,0.0
KEGG_P53_SIGNALING_PATHWAY,ileum,all_nes,-1.6508108589086004,-1.5776894253679263,-2.2687215577608164,1.856984139321581,1.6492508601550364,-1.3968973297037228,0.8872626791417791,-1.0138882264476838,-2.4163370406831013,0.9310287086234776,1.3566376897032222,1.2723427593296477,1.435232035761557,0.6204026469966857,0.5464188545093751,-1.0966097991279038
KEGG_P53_SIGNALING_PATHWAY,ileum,significant_only,0.0,0.0,-2.2687215577608164,1.856984139321581,0.0,0.0,0.0,0.0,-2.4163370406831013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEGG_PI3K_AKT_SIGNALING_PATHWAY,ileum,all_nes,1.007195392960129,-1.2245424837839618,1.1485272822001271,-1.1126202932163918,1.070648539981924,1.5512399197989268,0.9095835857150508,0.0,0.582157747897098,1.6227859088654513,1.0921066016214958,0.981783974959836,-0.8670759349107686,1.362396187460539,1.221135143409387,1.2204389589765687
KEGG_PI3K_AKT_SIGNALING_PATHWAY,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,1.5512399197989268,0.0,0.0,0.0,1.6227859088654513,0.0,0.0,0.0,1.362396187460539,0.0,0.0
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,ileum,all_nes,1.1905173100065902,-0.6443036340014496,-1.252378718198746,1.2783239127776354,0.7055069323786762,-1.109680874373545,0.692430479669357,-0.6329305379236694,-1.1782372436380062,-1.3880211137140237,1.0373452931095282,-1.0821180630173062,0.9488213539777136,-0.8559940110492804,-1.5822186550174713,-0.6202712056675721
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACTOME_SLC_MEDIATED_BILE_ACID_TRANSPORT,ileum,all_nes,0.9055278425421578,0.6048201522300863,-1.2779642898274053,0.7209427031346798,0.8948146113043521,1.0113161711994887,-1.4006047602065457,-0.755439348404472,0.874423019893415,-0.7319673157352218,1.0069920733931277,-0.6364806858522848,-1.2097860575663897,-1.4535780655282509,1.0459406721245186,0.843709095845633
REACTOME_SLC_MEDIATED_BILE_ACID_TRANSPORT,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,ileum,all_nes,0.9695057428914302,0.7987077634311247,0.4470132658945743,1.3115013439436816,-0.7978147310668658,-1.3824473091658205,0.7122693641472192,-0.8036208520789341,-0.9713657367327276,-1.1404347011606475,0.8617705407588285,-0.9470638770774716,0.7417113546321831,0.7715877958418458,-1.71193599912023,-0.7836356846914725
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACTOME_BIOLOGICAL_OXIDATIONS,ileum,all_nes,1.8799032028629947,0.6158356449158133,-1.5547578094897567,1.8364738854819296,1.1538967474622583,-1.5022996233877708,-1.3311578127722674,1.1986860441669696,-1.188093793266905,-2.715195253001093,1.6511688337149946,-0.789405890813505,0.8031785106607843,0.9191955609383666,-2.026892487304588,1.337778671968463
REACTOME_BIOLOGICAL_OXIDATIONS,ileum,significant_only,1.8799032028629947,0.0,0.0,1.8364738854819296,0.0,0.0,0.0,0.0,0.0,0.0,1.6511688337149946,0.0,0.0,0.0,0.0,0.0
REACTOME_FATTY_ACID_METABOLISM,ileum,all_nes,1.664065733305879,-0.5609838896937718,0.8653654205288172,1.227878930626908,0.9816859606072108,-0.9752217266188116,-0.7538910211433913,-0.4921414213913093,-0.9878162615731416,-1.267983009886629,1.531001440166892,-0.939880388498225,1.1339188438441985,0.7844319090050883,-0.5773339392033818,-0.7790689979164381
REACTOME_FATTY_ACID_METABOLISM,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,ileum,all_nes,1.167888808235749,-1.1042471795680742,1.027450908574639,0.8400435687507964,-1.103028520192288,-0.690720947815896,-0.5628322360809607,-0.7573875469377664,-0.8774653744508524,-0.9678928435633324,1.0524359268938792,-1.0752399984730183,-0.654312866547949,1.2521743401290268,0.8849625964458228,-0.6029974327698063
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,ileum,all_nes,1.6793971945739052,1.0761262451330238,-2.1538399464576754,1.7865660293581993,1.2612477887467506,-1.665865526314265,-0.9362006831174416,1.282267765866665,-1.5813639631283916,-3.280766751089442,1.226711920203221,-0.8676482431426856,0.8683264750284959,0.586029935636359,-2.693470632413094,0.7271703445668221
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,ileum,significant_only,1.6793971945739052,0.0,-2.1538399464576754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEGG_DRUG_METABOLISM,ileum,all_nes,1.2003590567783653,-0.6523184015056804,-2.0972385527305284,1.7544216818921108,1.1748901483363667,-1.457395655017628,-1.1295202123509005,1.0590761553357126,-1.6180270326471464,-2.8483917924852062,1.5401093635386005,-0.7520360746178688,0.9801245737686848,0.0,-1.4833679436768463,0.8069256066476133
KEGG_DRUG_METABOLISM,ileum,significant_only,0.0,0.0,-2.0972385527305284,1.7544216818921108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEGG_FATTY_ACID_DEGRADATION,ileum,all_nes,-1.3847468074653289,-0.689511692233272,-1.7415013725520887,1.6969491854128476,0.8667343109515954,-1.464697335704344,0.9827175825511416,-0.8999369534089308,-1.773016366139456,-0.9419317194028914,1.0727273489721554,1.3692783275785665,1.2481108507062064,0.5953363782934967,-1.5583041390776826,0.6667750393504333
KEGG_FATTY_ACID_DEGRADATION,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALLMARK_XENOBIOTIC_METABOLISM,ileum,all_nes,1.5080352171222906,-1.0610583593052183,-1.3654856053081763,1.5851096645841602,1.2711345435538444,-0.8763954354241996,0.4936645771311875,0.5722516487534126,0.6011999314267673,-1.918778060135378,1.3659641065161687,-1.151371357886117,-0.935716305420027,0.5336706118797038,-1.55836850141058,-1.007962731250329
HALLMARK_XENOBIOTIC_METABOLISM,ileum,significant_only,0.0,0.0,0.0,1.5851096645841602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALLMARK_FATTY_ACID_METABOLISM,ileum,all_nes,1.0345747416515203,-0.9198934547929272,-1.890679205576116,1.632677771221961,1.290373485073626,-0.9667686144049554,0.6695147006220082,-0.4951385276620738,-0.9262791964095236,-1.1095719289353805,1.401289459094322,-0.6104071637929673,1.277392238155229,0.4081104290961365,-1.2324161306910568,-1.128708823520277
HALLMARK_FATTY_ACID_METABOLISM,ileum,significant_only,0.0,0.0,-1.890679205576116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,colon,all_nes,-0.6641314690547735,1.3755888063084205,1.2493595279651402,0.8174327355472567,1.4197948440832646,-0.4758245498759719,-1.7795011683714672,-0.4028221442536828,1.2394363163564908,1.629037556562644,1.2811493246924262,0.9516164890269212,-1.1453566332711738,-1.306435093739315,-1.142583264221854,-0.8639823500611185
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,colon,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,ileum,all_nes,0.7470035647165347,1.3482038278622686,1.1681202867441531,-1.0936203122850765,0.9323556891323226,1.4283545317816668,-1.2024978736579053,-0.7497470382751787,1.6983351849676125,1.2391021935709143,1.0774355846798915,-0.485835513854209,-1.4009393347845622,-0.8411951681729752,-0.9992439542890046,-0.5086083310065426
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,ileum,significant_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6983351849676125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
